resena_id,atributo,n_frases,s0,s1,s2,s3,s4,sentimiento,bodega,puntuacion
Ci9DQUlRQUNvZENodHljRjlvT21jeVdsQkRUa2RYY2tOWVpHSXpibE5aV0hobE9YYxAB,Instalaciones,1,0.027845,0.03847,0.178817,0.430504,0.324364,3.985,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21jeVdsQkRUa2RYY2tOWVpHSXpibE5aV0hobE9YYxAB,Personal y trato,1,0.001832,0.002733,0.031229,0.376305,0.587901,4.546,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21jeVdsQkRUa2RYY2tOWVpHSXpibE5aV0hobE9YYxAB,Precio y valor,1,0.003586,0.003894,0.027921,0.247738,0.716861,4.67,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21jeVdsQkRUa2RYY2tOWVpHSXpibE5aV0hobE9YYxAB,Vino y cata,1,0.001832,0.002733,0.031229,0.376305,0.587901,4.546,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21jeVdsQkRUa2RYY2tOWVpHSXpibE5aV0hobE9YYxAB,Visita y experiencia,2,0.014839,0.020602,0.105023,0.403405,0.456132,4.265,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1VVYzRUbnBPVW1OQmRubDNTVzVhYkhsSlowRRAB,Instalaciones,1,0.0035,0.004461,0.044338,0.375097,0.572604,4.509,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1VVYzRUbnBPVW1OQmRubDNTVzVhYkhsSlowRRAB,Personal y trato,1,0.003125,0.00334,0.039277,0.311776,0.642482,4.587,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1VVYzRUbnBPVW1OQmRubDNTVzVhYkhsSlowRRAB,Vino y cata,1,0.003125,0.00334,0.039277,0.311776,0.642482,4.587,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1VVYzRUbnBPVW1OQmRubDNTVzVhYkhsSlowRRAB,Visita y experiencia,3,0.003932,0.00455,0.056211,0.374286,0.561021,4.484,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1pEQnpXR0pwY0hwakxXSTNWRVZhTTFGUlFuYxAB,Instalaciones,2,0.015198,0.029182,0.078842,0.328098,0.54868,4.366,Bodegas Cayetano Del Pino,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1pEQnpXR0pwY0hwakxXSTNWRVZhTTFGUlFuYxAB,Organización y reserva,1,0.195777,0.326958,0.287677,0.132206,0.057382,2.528,Bodegas Cayetano Del Pino,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1pEQnpXR0pwY0hwakxXSTNWRVZhTTFGUlFuYxAB,Personal y trato,1,0.002746,0.003162,0.015309,0.19139,0.787392,4.758,Bodegas Cayetano Del Pino,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1pEQnpXR0pwY0hwakxXSTNWRVZhTTFGUlFuYxAB,Vino y cata,4,0.053632,0.092103,0.160904,0.375468,0.317893,3.812,Bodegas Cayetano Del Pino,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kM1pEQnpXR0pwY0hwakxXSTNWRVZhTTFGUlFuYxAB,Visita y experiencia,3,0.067567,0.112917,0.137769,0.313279,0.368468,3.802,Bodegas Cayetano Del Pino,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kMWVHZFlZbDkyYVhwUFVUSTBiMUl6YldFek1FRRAB,Vino y cata,1,0.006128,0.004276,0.024861,0.190932,0.773803,4.722,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kMlUwRjNObXhIUmxWak0xZEZibnB3Y3pGdVJYYxAB,Instalaciones,2,0.017051,0.019099,0.063969,0.256225,0.643657,4.49,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kMlUwRjNObXhIUmxWak0xZEZibnB3Y3pGdVJYYxAB,Personal y trato,1,0.015714,0.021152,0.085562,0.315128,0.562444,4.387,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kMlUwRjNObXhIUmxWak0xZEZibnB3Y3pGdVJYYxAB,Vino y cata,3,0.037593,0.045888,0.128501,0.33478,0.453238,4.12,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kMlUwRjNObXhIUmxWak0xZEZibnB3Y3pGdVJYYxAB,Visita y experiencia,2,0.017051,0.019099,0.063969,0.256225,0.643657,4.49,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kNVNrcGlZbTVMTlRkT1IxQkdlbk5VVDBneWRHYxAB,Instalaciones,1,0.747366,0.205069,0.040831,0.004427,0.002307,1.309,Bodegas Barbadillo,1.0
Ci9DQUlRQUNvZENodHljRjlvT21kNVNrcGlZbTVMTlRkT1IxQkdlbk5VVDBneWRHYxAB,Precio y valor,1,0.747366,0.205069,0.040831,0.004427,0.002307,1.309,Bodegas Barbadillo,1.0
Ci9DQUlRQUNvZENodHljRjlvT21kNVZYWlZTMDVaY2pOdGNURTJXR0pCTVZoeldYYxAB,Instalaciones,1,0.00209,0.001818,0.013696,0.152516,0.82988,4.806,Finca La Pintora,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kNVZYWlZTMDVaY2pOdGNURTJXR0pCTVZoeldYYxAB,Vino y cata,1,0.003765,0.003612,0.023901,0.200683,0.768038,4.726,Finca La Pintora,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kQlJGQndaMnQyV1ZKU1ZsbzNXUzFsWHpObmRHYxAB,Personal y trato,1,0.001709,0.009779,0.203043,0.709188,0.07628,3.849,Bodegas Fundador,4.0
Ci9DQUlRQUNvZENodHljRjlvT21kQlJGQndaMnQyV1ZKU1ZsbzNXUzFsWHpObmRHYxAB,Vino y cata,1,0.001709,0.009779,0.203043,0.709188,0.07628,3.849,Bodegas Fundador,4.0
Ci9DQUlRQUNvZENodHljRjlvT21kQlJGQndaMnQyV1ZKU1ZsbzNXUzFsWHpObmRHYxAB,Visita y experiencia,1,0.001709,0.009779,0.203043,0.709188,0.07628,3.849,Bodegas Fundador,4.0
Ci9DQUlRQUNvZENodHljRjlvT21kRWMzRmhZVkJQYXpKb01tZHpkbUY1Wm5sdU1YYxAB,Instalaciones,1,0.000759,0.000828,0.005287,0.096907,0.896219,4.887,Bodegas Barón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kRWMzRmhZVkJQYXpKb01tZHpkbUY1Wm5sdU1YYxAB,Personal y trato,1,0.000759,0.000828,0.005287,0.096907,0.896219,4.887,Bodegas Barón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kRWMzRmhZVkJQYXpKb01tZHpkbUY1Wm5sdU1YYxAB,Vino y cata,1,0.000759,0.000828,0.005287,0.096907,0.896219,4.887,Bodegas Barón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kRWMzRmhZVkJQYXpKb01tZHpkbUY1Wm5sdU1YYxAB,Visita y experiencia,2,0.015901,0.017346,0.124195,0.347038,0.49552,4.289,Bodegas Barón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kSFYwZzVXRmxLTnpabmIzTXlXVmMxT0ZWaWExRRAB,Instalaciones,1,0.00221,0.003011,0.06249,0.490206,0.442084,4.367,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kSVJXeE1jSHBvVms4d0xVMHpPRWh2YTBWNmRtYxAB,Personal y trato,1,0.005523,0.006473,0.067738,0.350798,0.569468,4.472,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kSVJXeE1jSHBvVms4d0xVMHpPRWh2YTBWNmRtYxAB,Visita y experiencia,1,0.005523,0.006473,0.067738,0.350798,0.569468,4.472,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kVGVtcHJObWRyYm1kS01XaDVhRVJmYkRnelNrRRAB,Vino y cata,1,0.000986,0.0008,0.006607,0.179577,0.812029,4.801,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kVGVtcHJObWRyYm1kS01XaDVhRVJmYkRnelNrRRAB,Visita y experiencia,1,0.000986,0.0008,0.006607,0.179577,0.812029,4.801,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kVVUyVmhhMUE1UW5oaVkyNUtTR2hzV1VaSFduYxAB,Instalaciones,1,0.002007,0.001817,0.019065,0.227166,0.749944,4.721,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kVVUyVmhhMUE1UW5oaVkyNUtTR2hzV1VaSFduYxAB,Personal y trato,1,0.002007,0.001817,0.019065,0.227166,0.749944,4.721,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kVVUyVmhhMUE1UW5oaVkyNUtTR2hzV1VaSFduYxAB,Precio y valor,1,0.002007,0.001817,0.019065,0.227166,0.749944,4.721,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kWFZrNXdNRGxWWDNORWFsWlRZVWROTWpKUU5sRRAB,Instalaciones,1,0.015813,0.041656,0.225221,0.438088,0.279221,3.923,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kWFZrNXdNRGxWWDNORWFsWlRZVWROTWpKUU5sRRAB,Personal y trato,1,0.011585,0.013216,0.059554,0.316867,0.598777,4.478,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kWFZrNXdNRGxWWDNORWFsWlRZVWROTWpKUU5sRRAB,Vino y cata,1,0.015813,0.041656,0.225221,0.438088,0.279221,3.923,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kWFZrNXdNRGxWWDNORWFsWlRZVWROTWpKUU5sRRAB,Visita y experiencia,1,0.015813,0.041656,0.225221,0.438088,0.279221,3.923,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kWU1tOU9VVWx1TTNKd1VqbDVSMDFLVldaQmRuYxAB,Vino y cata,1,0.007861,0.014202,0.147512,0.812579,0.017847,3.818,Bodegas Fundador,4.0
Ci9DQUlRQUNvZENodHljRjlvT21kWU1tOU9VVWx1TTNKd1VqbDVSMDFLVldaQmRuYxAB,Visita y experiencia,1,0.007861,0.014202,0.147512,0.812579,0.017847,3.818,Bodegas Fundador,4.0
Ci9DQUlRQUNvZENodHljRjlvT21kWlIxbFhNR3A0WVcxUGFuRkhYelZtTVZndFprRRAB,Visita y experiencia,1,0.001923,0.001354,0.011629,0.142926,0.842168,4.822,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kcE9XVnliblY2VG01TE5XcFFjRUpZUmpoMlFXYxAB,Instalaciones,4,0.017711,0.014451,0.075688,0.357457,0.534693,4.377,Bodegas González Byass – Tío Pepe,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kcE9XVnliblY2VG01TE5XcFFjRUpZUmpoMlFXYxAB,Personal y trato,2,0.00189,0.007396,0.121116,0.390068,0.479529,4.338,Bodegas González Byass – Tío Pepe,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kcE9XVnliblY2VG01TE5XcFFjRUpZUmpoMlFXYxAB,Vino y cata,6,0.056312,0.058235,0.070574,0.290797,0.524082,4.168,Bodegas González Byass – Tío Pepe,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kcE9XVnliblY2VG01TE5XcFFjRUpZUmpoMlFXYxAB,Visita y experiencia,8,0.011829,0.014221,0.076977,0.375031,0.521942,4.381,Bodegas González Byass – Tío Pepe,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kdFJFYzJTMHB2TkVaeWIxTXljREo2WnpGU1oxRRAB,Instalaciones,2,0.004684,0.004798,0.03633,0.285899,0.668289,4.608,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kdFJFYzJTMHB2TkVaeWIxTXljREo2WnpGU1oxRRAB,Personal y trato,1,0.002914,0.003116,0.037199,0.305014,0.651756,4.6,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kdFJFYzJTMHB2TkVaeWIxTXljREo2WnpGU1oxRRAB,Visita y experiencia,3,0.014785,0.01364,0.053598,0.271185,0.646792,4.522,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kelgwSnpSVWRQZW1OTmMzQndXSGQyTVd4QmVsRRAB,Instalaciones,2,0.004267,0.004724,0.044325,0.324211,0.622473,4.556,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kelgwSnpSVWRQZW1OTmMzQndXSGQyTVd4QmVsRRAB,Vino y cata,1,0.003324,0.004056,0.04395,0.346669,0.602001,4.54,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21kelgwSnpSVWRQZW1OTmMzQndXSGQyTVd4QmVsRRAB,Visita y experiencia,2,0.00522,0.00542,0.04079,0.249777,0.698793,4.632,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nM1NFZE1aR2RIV2xkTlppMHdUbTFYYVdaVFgzYxAB,Instalaciones,1,0.009586,0.020884,0.097353,0.401501,0.470676,4.303,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nM1NFZE1aR2RIV2xkTlppMHdUbTFYYVdaVFgzYxAB,Organización y reserva,1,0.029674,0.032993,0.081639,0.29632,0.559373,4.323,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nM1NFZE1aR2RIV2xkTlppMHdUbTFYYVdaVFgzYxAB,Personal y trato,1,0.029674,0.032993,0.081639,0.29632,0.559373,4.323,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nM1NFZE1aR2RIV2xkTlppMHdUbTFYYVdaVFgzYxAB,Vino y cata,3,0.116802,0.092293,0.122495,0.326529,0.341881,3.684,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nM1NFZE1aR2RIV2xkTlppMHdUbTFYYVdaVFgzYxAB,Visita y experiencia,1,0.029674,0.032993,0.081639,0.29632,0.559373,4.323,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nMGRGbE9XVE4yTWtOcVgwTnZUelo1UWsxMWFHYxAB,Instalaciones,1,0.005388,0.006895,0.045042,0.247469,0.695206,4.62,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nMGRGbE9XVE4yTWtOcVgwTnZUelo1UWsxMWFHYxAB,Personal y trato,1,0.005388,0.006895,0.045042,0.247469,0.695206,4.62,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nMGRGbE9XVE4yTWtOcVgwTnZUelo1UWsxMWFHYxAB,Vino y cata,1,0.005388,0.006895,0.045042,0.247469,0.695206,4.62,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21nMGRGbE9XVE4yTWtOcVgwTnZUelo1UWsxMWFHYxAB,Visita y experiencia,1,0.005388,0.006895,0.045042,0.247469,0.695206,4.62,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oMU1ERkRhVk5GVjJ0Wk5rOUtTVWhhVUc5alYzYxAB,Personal y trato,1,0.00354,0.004516,0.048357,0.353085,0.590502,4.522,Bodegas Barón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oMU1ERkRhVk5GVjJ0Wk5rOUtTVWhhVUc5alYzYxAB,Visita y experiencia,1,0.004158,0.006216,0.107053,0.501379,0.381194,4.249,Bodegas Barón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oRE4xa3dTSGR5VFVWVU16UlJjVVF3UzI1RU0yYxAB,Instalaciones,2,0.003006,0.002182,0.010635,0.090072,0.894106,4.87,Bodegas Manuel Aragón,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oRlMwRnZabmwyVFVSNk0xWTBWV3BwYzNSTWRIYxAB,Vino y cata,2,0.020845,0.023127,0.055379,0.24974,0.650909,4.487,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oRlMwRnZabmwyVFVSNk0xWTBWV3BwYzNSTWRIYxAB,Visita y experiencia,1,0.022807,0.019869,0.048644,0.224353,0.684327,4.528,Bodegas Lustau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oSVQwNWhiRTFxVGw5clNIUm1lVTE0V2psUlJHYxAB,Instalaciones,1,0.003111,0.003456,0.046952,0.356944,0.589536,4.526,Bodegas González Byass – Tío Pepe,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oSVQwNWhiRTFxVGw5clNIUm1lVTE0V2psUlJHYxAB,Personal y trato,1,0.003111,0.003456,0.046952,0.356944,0.589536,4.526,Bodegas González Byass – Tío Pepe,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oSmVXaDJVRXAyTlVoeGIxYzBUVFoyWm05RlpFRRAB,Instalaciones,2,0.001862,0.002512,0.042332,0.453368,0.499927,4.447,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oSmVXaDJVRXAyTlVoeGIxYzBUVFoyWm05RlpFRRAB,Personal y trato,1,0.002242,0.00279,0.045294,0.377549,0.572126,4.515,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oSmVXaDJVRXAyTlVoeGIxYzBUVFoyWm05RlpFRRAB,Vino y cata,3,0.014649,0.009241,0.040179,0.355264,0.580666,4.478,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oSmVXaDJVRXAyTlVoeGIxYzBUVFoyWm05RlpFRRAB,Visita y experiencia,2,0.020852,0.012467,0.037622,0.344122,0.584937,4.46,Bodegas Álvaro Domecq,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oTFNrOVFZVXRUTm5WUFFpMXNXRmxaTmxCaFdtYxAB,Instalaciones,1,0.003522,0.003012,0.017192,0.133498,0.842776,4.809,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oTFNrOVFZVXRUTm5WUFFpMXNXRmxaTmxCaFdtYxAB,Personal y trato,1,0.005481,0.006167,0.046167,0.293613,0.648571,4.574,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oTFNrOVFZVXRUTm5WUFFpMXNXRmxaTmxCaFdtYxAB,Visita y experiencia,1,0.003522,0.003012,0.017192,0.133498,0.842776,4.809,Bodegas Herederos De Argüeso,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oU2FEQm9aMVIwY1dKRlVETkphbVV5WWw5TlEyYxAB,Instalaciones,1,0.002393,0.001453,0.004974,0.045975,0.945205,4.93,Bodegas Williams & Humbert Sau,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oUmRGaE1iRlo0VlhWNVRtWklSazlOYUhCMlNsRRAB,Instalaciones,1,0.000906,0.000825,0.003283,0.062186,0.9328,4.925,Bodegas Caydsa,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oUmRGaE1iRlo0VlhWNVRtWklSazlOYUhCMlNsRRAB,Personal y trato,1,0.000906,0.000825,0.003283,0.062186,0.9328,4.925,Bodegas Caydsa,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oUmRGaE1iRlo0VlhWNVRtWklSazlOYUhCMlNsRRAB,Vino y cata,1,0.000906,0.000825,0.003283,0.062186,0.9328,4.925,Bodegas Caydsa,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oUmRGaE1iRlo0VlhWNVRtWklSazlOYUhCMlNsRRAB,Visita y experiencia,1,0.000906,0.000825,0.003283,0.062186,0.9328,4.925,Bodegas Caydsa,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oVGRGTjRRWGhWVGpFNVREbGpXbGhoU2w5ZmRrRRAB,Vino y cata,1,0.005179,0.007165,0.042175,0.313728,0.631753,4.56,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oVGRGTjRRWGhWVGpFNVREbGpXbGhoU2w5ZmRrRRAB,Visita y experiencia,1,0.002832,0.002739,0.038354,0.385721,0.570354,4.518,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWGQxODFXVzltTWxkeU5XSldWVzFxTVZwRGExRRAB,Instalaciones,1,0.226892,0.094685,0.078199,0.134058,0.466166,3.518,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWGQxODFXVzltTWxkeU5XSldWVzFxTVZwRGExRRAB,Vino y cata,1,0.226892,0.094685,0.078199,0.134058,0.466166,3.518,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWUxXUnRTbkJZVlRSSFZWTXlSUzFJZEVaeVVrRRAB,Instalaciones,3,0.003895,0.007932,0.10071,0.398446,0.489017,4.361,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWUxXUnRTbkJZVlRSSFZWTXlSUzFJZEVaeVVrRRAB,Personal y trato,1,0.003376,0.005276,0.074737,0.443259,0.473351,4.378,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWUxXUnRTbkJZVlRSSFZWTXlSUzFJZEVaeVVrRRAB,Precio y valor,1,0.004612,0.006761,0.086422,0.409837,0.492368,4.379,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWUxXUnRTbkJZVlRSSFZWTXlSUzFJZEVaeVVrRRAB,Vino y cata,2,0.005833,0.007869,0.039815,0.275394,0.671089,4.598,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWUxXUnRTbkJZVlRSSFZWTXlSUzFJZEVaeVVrRRAB,Visita y experiencia,5,0.003901,0.006969,0.085212,0.396117,0.507802,4.397,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWVYyWjFhRkJOUVhvdFpGWlZiMW8wVm1wUmRWRRAB,Instalaciones,1,0.034465,0.033628,0.147792,0.388805,0.39531,4.077,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWVYyWjFhRkJOUVhvdFpGWlZiMW8wVm1wUmRWRRAB,Personal y trato,1,0.001798,0.001774,0.021036,0.251611,0.723781,4.694,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWVYyWjFhRkJOUVhvdFpGWlZiMW8wVm1wUmRWRRAB,Vino y cata,1,0.002334,0.002649,0.024835,0.305221,0.664962,4.628,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oWVYyWjFhRkJOUVhvdFpGWlZiMW8wVm1wUmRWRRAB,Visita y experiencia,3,0.012866,0.012684,0.064554,0.315212,0.594684,4.466,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21obVVIQkxWak5uVVVOSU1ERnJTVTVTVjFSVVRtYxAB,Precio y valor,1,0.003066,0.003506,0.031495,0.327285,0.634648,4.587,Bodegas González Byass – Tío Pepe,4.0
Ci9DQUlRQUNvZENodHljRjlvT21obVVIQkxWak5uVVVOSU1ERnJTVTVTVjFSVVRtYxAB,Vino y cata,1,0.003066,0.003506,0.031495,0.327285,0.634648,4.587,Bodegas González Byass – Tío Pepe,4.0
Ci9DQUlRQUNvZENodHljRjlvT21obldHVTNVekpGVm0xRE5HeFhNM0JrWjNKb01uYxAB,Vino y cata,1,0.004359,0.005791,0.067919,0.436833,0.485098,4.393,Bodegas Osborne,5.0
Ci9DQUlRQUNvZENodHljRjlvT21ocVduZ3RNMDAxZW13eFZEUTVSRU5zVW5WWVdtYxAB,Instalaciones,1,0.000884,0.000703,0.003863,0.070767,0.923783,4.916,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21ocVduZ3RNMDAxZW13eFZEUTVSRU5zVW5WWVdtYxAB,Personal y trato,1,0.000884,0.000703,0.003863,0.070767,0.923783,4.916,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21ocVduZ3RNMDAxZW13eFZEUTVSRU5zVW5WWVdtYxAB,Vino y cata,1,0.000884,0.000703,0.003863,0.070767,0.923783,4.916,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21ocVduZ3RNMDAxZW13eFZEUTVSRU5zVW5WWVdtYxAB,Visita y experiencia,1,0.000884,0.000703,0.003863,0.070767,0.923783,4.916,Bodegas Barbadillo,5.0
Ci9DQUlRQUNvZENodHljRjlvT21odVNrVkZhM2sxVUZNemJXeENibFJMV0ZKeVJHYxAB,Instalaciones,1,0.002672,0.004148,0.093432,0.527732,0.372016,4.262,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21odVNrVkZhM2sxVUZNemJXeENibFJMV0ZKeVJHYxAB,Vino y cata,1,0.002672,0.004148,0.093432,0.527732,0.372016,4.262,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21odVNrVkZhM2sxVUZNemJXeENibFJMV0ZKeVJHYxAB,Visita y experiencia,1,0.002672,0.004148,0.093432,0.527732,0.372016,4.262,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oeVN6UlBaRUl4UlRCdVQzRkRhbWxhYjBsSE5uYxAB,Instalaciones,1,0.005903,0.006194,0.042684,0.264904,0.680315,4.608,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oeVN6UlBaRUl4UlRCdVQzRkRhbWxhYjBsSE5uYxAB,Personal y trato,1,0.00208,0.001825,0.014952,0.148637,0.832506,4.808,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oeVN6UlBaRUl4UlRCdVQzRkRhbWxhYjBsSE5uYxAB,Visita y experiencia,3,0.005989,0.007772,0.053929,0.269607,0.662704,4.575,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oeWRYTnlXVXR5V2xCTVZXVjBObFJVTFVka2JYYxAB,Instalaciones,1,0.004485,0.003532,0.023244,0.275574,0.693166,4.649,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oeWRYTnlXVXR5V2xCTVZXVjBObFJVTFVka2JYYxAB,Personal y trato,2,0.002149,0.002678,0.033798,0.3576,0.603775,4.558,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21oeWRYTnlXVXR5V2xCTVZXVjBObFJVTFVka2JYYxAB,Visita y experiencia,3,0.002927,0.002963,0.03028,0.330258,0.633572,4.589,Bodegas Hidalgo – La Gitana,5.0
Ci9DQUlRQUNvZENodHljRjlvT21rMmJ6UmxRM2R3YmpaMU5rOVdRa2hwVkZwdmIxRRAB,Personal y trato,1,0.002588,0.003134,0.05149,0.343659,0.59913,4.534,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21rMmJ6UmxRM2R3YmpaMU5rOVdRa2hwVkZwdmIxRRAB,Vino y cata,1,0.003047,0.002136,0.013627,0.178505,0.802685,4.776,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21rMmJ6UmxRM2R3YmpaMU5rOVdRa2hwVkZwdmIxRRAB,Visita y experiencia,2,0.002818,0.002635,0.032558,0.261082,0.700907,4.655,Bodegas Fundador,5.0
Ci9DQUlRQUNvZENodHljRjlvT21rNFNIQktXa3RQYzJWTFpHWlZUV0pKZURnMGRIYxAB,Visita y experiencia,2,0.017558,0.030018,0.107069,0.31056,0.534794,4.315,Bodegas Osborne,5.0
